userid,sessionid,session_duration,click_frequency,product_switch_count,purchase_ratio,cart_abandonment,cluster,user_segment,loss_aversion,comparison_overload,decision_fatigue,impulsive_behavior
432,3,3600.0,7,5,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
432,4,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
432,5,3600.0,9,4,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
432,6,3600.0,7,0,0.0,0.0,0,Explorers,0,0,0,0
432,7,3600.0,9,5,0.3333333333333333,0.0,1,Impulsive Buyers,0,0,0,0
432,8,3600.0,7,2,0.0,1.0,2,Loyal Users,1,0,1,0
432,9,3600.0,8,4,0.375,0.0,1,Impulsive Buyers,0,0,0,0
432,10,3600.0,8,2,0.0,1.0,2,Loyal Users,1,0,1,0
433,1,3600.0,10,4,0.0,1.0,2,Loyal Users,1,0,1,0
433,2,3600.0,7,4,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
433,3,3600.0,9,3,0.0,0.0,0,Explorers,0,0,0,0
433,4,3600.0,9,4,0.3333333333333333,0.0,1,Impulsive Buyers,0,0,0,0
433,5,3600.0,7,5,0.1428571428571428,0.0,1,Impulsive Buyers,0,0,0,0
433,6,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
433,7,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
433,8,3600.0,9,2,0.1111111111111111,0.0,0,Explorers,0,0,0,0
433,9,3600.0,7,5,0.0,1.0,2,Loyal Users,1,0,1,0
433,10,3600.0,8,5,0.125,0.0,1,Impulsive Buyers,0,0,0,0
434,1,3600.0,10,6,0.1,0.0,1,Impulsive Buyers,0,1,0,0
434,2,3600.0,9,5,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
434,3,3600.0,10,4,0.2,0.0,1,Impulsive Buyers,0,0,0,0
434,4,3600.0,9,5,0.0,1.0,2,Loyal Users,1,0,1,0
434,5,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
434,6,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
434,7,3600.0,7,3,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
434,8,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
434,9,3600.0,10,2,0.0,0.0,0,Explorers,0,0,0,0
434,10,3600.0,6,2,0.0,1.0,2,Loyal Users,1,0,1,0
435,1,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
435,2,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
435,3,3600.0,5,1,0.2,0.0,3,Hesitant Users,0,0,0,0
435,4,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
435,5,3600.0,7,4,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
435,6,3600.0,6,3,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
435,7,3600.0,10,6,0.2,0.0,1,Impulsive Buyers,0,1,0,0
435,8,3600.0,10,3,0.1,0.0,1,Impulsive Buyers,0,0,0,0
435,9,3600.0,5,2,0.0,1.0,2,Loyal Users,0,0,1,0
435,10,3600.0,9,4,0.3333333333333333,0.0,1,Impulsive Buyers,0,0,0,0
436,1,3600.0,8,2,0.0,1.0,2,Loyal Users,1,0,1,0
436,2,3600.0,9,6,0.2222222222222222,0.0,1,Impulsive Buyers,0,1,0,0
436,3,3600.0,8,5,0.25,0.0,1,Impulsive Buyers,0,0,0,0
436,4,3600.0,8,3,0.25,0.0,3,Hesitant Users,0,0,0,0
436,5,3600.0,5,4,0.0,1.0,2,Loyal Users,0,0,1,0
436,6,3600.0,8,2,0.0,1.0,2,Loyal Users,1,0,1,0
436,7,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
436,8,3600.0,10,4,0.0,1.0,2,Loyal Users,1,0,1,0
436,9,3600.0,6,4,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
436,10,3600.0,9,1,0.0,0.0,0,Explorers,0,0,0,0
437,1,3600.0,5,3,0.6,0.0,3,Hesitant Users,0,0,0,0
437,2,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
437,3,3600.0,5,5,0.0,1.0,2,Loyal Users,0,0,1,0
437,4,3600.0,6,1,0.0,1.0,2,Loyal Users,1,0,1,0
437,5,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
437,6,3600.0,7,5,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
437,7,3600.0,10,5,0.1,0.0,1,Impulsive Buyers,0,0,0,0
437,8,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
437,9,3600.0,10,2,0.0,1.0,2,Loyal Users,1,0,1,0
437,10,3600.0,5,3,0.0,1.0,2,Loyal Users,0,0,1,0
438,1,3600.0,5,1,0.0,1.0,2,Loyal Users,0,0,1,0
438,2,3600.0,9,3,0.0,1.0,2,Loyal Users,1,0,1,0
438,3,3600.0,8,2,0.0,0.0,0,Explorers,0,0,0,0
438,4,3600.0,9,3,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
438,5,3600.0,7,2,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
438,6,3600.0,7,2,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
438,7,3600.0,6,1,0.1666666666666666,0.0,0,Explorers,0,0,0,0
438,8,3600.0,9,3,0.0,1.0,2,Loyal Users,1,0,1,0
438,9,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
438,10,3600.0,6,4,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
439,1,3600.0,9,1,0.0,0.0,0,Explorers,0,0,0,0
439,2,3600.0,10,6,0.3,0.0,1,Impulsive Buyers,0,1,0,0
439,3,3600.0,10,3,0.1,0.0,1,Impulsive Buyers,0,0,0,0
439,4,3600.0,5,1,0.2,0.0,3,Hesitant Users,0,0,0,0
439,5,3600.0,6,3,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
439,6,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
439,7,3600.0,10,2,0.2,0.0,1,Impulsive Buyers,0,0,0,0
439,8,3600.0,5,2,0.0,1.0,2,Loyal Users,0,0,1,0
439,9,3600.0,9,2,0.0,1.0,2,Loyal Users,1,0,1,0
439,10,3600.0,5,2,0.0,1.0,2,Loyal Users,0,0,1,0
440,1,3600.0,7,4,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
440,2,3600.0,8,5,0.125,0.0,1,Impulsive Buyers,0,0,0,0
440,3,3600.0,7,3,0.0,0.0,0,Explorers,0,0,0,0
440,4,3600.0,7,3,0.0,1.0,2,Loyal Users,1,0,1,0
440,5,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
440,6,3600.0,9,3,0.0,1.0,2,Loyal Users,1,0,1,0
440,7,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
440,8,3600.0,7,5,0.1428571428571428,0.0,1,Impulsive Buyers,0,0,0,0
440,9,3600.0,9,5,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
440,10,3600.0,9,2,0.0,0.0,0,Explorers,0,0,0,0
441,1,3600.0,8,2,0.125,0.0,0,Explorers,0,0,0,0
441,2,3600.0,5,3,0.0,1.0,2,Loyal Users,0,0,1,0
441,3,3600.0,5,2,0.0,1.0,2,Loyal Users,0,0,1,0
441,4,3600.0,9,3,0.0,1.0,2,Loyal Users,1,0,1,0
441,5,3600.0,9,4,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
441,6,3600.0,9,2,0.1111111111111111,0.0,0,Explorers,0,0,0,0
441,7,3600.0,9,2,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
441,8,3600.0,9,7,0.3333333333333333,0.0,1,Impulsive Buyers,0,1,0,0
441,9,3600.0,7,2,0.0,1.0,2,Loyal Users,1,0,1,0
441,10,3600.0,5,0,0.0,0.0,0,Explorers,0,0,0,0
442,1,3600.0,7,4,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
442,2,3600.0,5,4,0.0,1.0,2,Loyal Users,0,0,1,0
442,3,3600.0,10,5,0.0,1.0,2,Loyal Users,1,0,1,0
442,4,3600.0,6,2,0.0,1.0,2,Loyal Users,1,0,1,0
442,5,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
442,6,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
442,7,3600.0,9,2,0.1111111111111111,0.0,0,Explorers,0,0,0,0
442,8,3600.0,7,2,0.0,1.0,2,Loyal Users,1,0,1,0
442,9,3600.0,5,0,0.0,0.0,0,Explorers,0,0,0,0
442,10,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
443,1,3600.0,6,1,0.1666666666666666,0.0,0,Explorers,0,0,0,0
443,2,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
443,3,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
443,4,3600.0,9,5,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
443,5,3600.0,7,2,0.0,1.0,2,Loyal Users,1,0,1,0
443,6,3600.0,7,1,0.0,0.0,0,Explorers,0,0,0,0
443,7,3600.0,9,4,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
443,8,3600.0,7,4,0.0,1.0,2,Loyal Users,1,0,1,0
443,9,3600.0,10,6,0.1,0.0,1,Impulsive Buyers,0,1,0,0
443,10,3600.0,5,2,0.0,1.0,2,Loyal Users,0,0,1,0
444,1,3600.0,6,3,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
444,2,3600.0,9,7,0.2222222222222222,0.0,1,Impulsive Buyers,0,1,0,0
444,3,3600.0,9,4,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
444,4,3600.0,6,1,0.0,1.0,2,Loyal Users,1,0,1,0
444,5,3600.0,10,2,0.1,0.0,1,Impulsive Buyers,0,0,0,0
444,6,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
444,7,3600.0,5,1,0.0,1.0,2,Loyal Users,0,0,1,0
444,8,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
444,9,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
444,10,3600.0,9,1,0.0,1.0,2,Loyal Users,1,0,1,0
445,1,3600.0,6,0,0.0,0.0,0,Explorers,0,0,0,0
445,2,3600.0,5,1,0.2,0.0,3,Hesitant Users,0,0,0,0
445,3,3600.0,8,2,0.25,0.0,3,Hesitant Users,0,0,0,0
445,4,3600.0,9,2,0.1111111111111111,0.0,0,Explorers,0,0,0,0
445,5,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
445,6,3600.0,6,3,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
445,7,3600.0,5,2,0.0,1.0,2,Loyal Users,0,0,1,0
445,8,3600.0,6,4,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
445,9,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
445,10,3600.0,10,7,0.2,0.0,1,Impulsive Buyers,0,1,0,0
446,1,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
446,2,3600.0,10,4,0.0,1.0,2,Loyal Users,1,0,1,0
446,3,3600.0,5,1,0.0,1.0,2,Loyal Users,0,0,1,0
446,4,3600.0,7,3,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
446,5,3600.0,9,2,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
446,6,3600.0,10,3,0.2,0.0,1,Impulsive Buyers,0,0,0,0
446,7,3600.0,10,5,0.1,0.0,1,Impulsive Buyers,0,0,0,0
446,8,3600.0,7,3,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
446,9,3600.0,10,5,0.2,0.0,1,Impulsive Buyers,0,0,0,0
446,10,3600.0,8,3,0.0,0.0,0,Explorers,0,0,0,0
447,1,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
447,2,3600.0,7,1,0.1428571428571428,0.0,0,Explorers,0,0,0,0
447,3,3600.0,7,4,0.0,1.0,2,Loyal Users,1,0,1,0
447,4,3600.0,7,2,0.0,1.0,2,Loyal Users,1,0,1,0
447,5,3600.0,7,3,0.0,1.0,2,Loyal Users,1,0,1,0
447,6,3600.0,7,4,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
447,7,3600.0,8,3,0.0,1.0,2,Loyal Users,1,0,1,0
447,8,3600.0,9,3,0.0,1.0,2,Loyal Users,1,0,1,0
447,9,3600.0,8,2,0.0,1.0,2,Loyal Users,1,0,1,0
447,10,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
448,1,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
448,2,3600.0,10,4,0.2,0.0,1,Impulsive Buyers,0,0,0,0
448,3,3600.0,8,2,0.0,1.0,2,Loyal Users,1,0,1,0
448,4,3600.0,10,4,0.2,0.0,1,Impulsive Buyers,0,0,0,0
448,5,3600.0,7,4,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
448,6,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
448,7,3600.0,7,4,0.4285714285714285,0.0,3,Hesitant Users,0,0,0,0
448,8,3600.0,6,2,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
448,9,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
448,10,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
449,1,3600.0,8,2,0.125,0.0,0,Explorers,0,0,0,0
449,2,3600.0,7,1,0.0,1.0,2,Loyal Users,1,0,1,0
449,3,3600.0,6,3,0.0,1.0,2,Loyal Users,1,0,1,0
449,4,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
449,5,3600.0,10,5,0.0,1.0,2,Loyal Users,1,0,1,0
449,6,3600.0,7,2,0.0,1.0,2,Loyal Users,1,0,1,0
449,7,3600.0,5,2,0.4,0.0,3,Hesitant Users,0,0,0,0
449,8,3600.0,9,2,0.0,0.0,0,Explorers,0,0,0,0
449,9,3600.0,9,5,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
449,10,3600.0,6,3,0.5,0.0,3,Hesitant Users,0,0,0,0
450,1,3600.0,9,5,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
450,2,3600.0,10,5,0.1,0.0,1,Impulsive Buyers,0,0,0,0
450,3,3600.0,6,2,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
450,4,3600.0,9,4,0.3333333333333333,0.0,1,Impulsive Buyers,0,0,0,0
450,5,3600.0,9,6,0.0,1.0,2,Loyal Users,1,1,1,0
450,6,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
450,7,3600.0,6,3,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
450,8,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
450,9,3600.0,7,4,0.0,1.0,2,Loyal Users,1,0,1,0
450,10,3600.0,10,8,0.0,1.0,1,Impulsive Buyers,1,1,1,0
451,1,3600.0,8,3,0.25,0.0,3,Hesitant Users,0,0,0,0
451,2,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
451,3,3600.0,6,3,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
451,4,3600.0,8,2,0.125,0.0,0,Explorers,0,0,0,0
451,5,3600.0,7,5,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
451,6,3600.0,5,3,0.0,1.0,2,Loyal Users,0,0,1,0
451,7,3600.0,8,5,0.25,0.0,1,Impulsive Buyers,0,0,0,0
451,8,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
451,9,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
451,10,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
452,1,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
452,2,3600.0,6,2,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
452,3,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
452,4,3600.0,9,3,0.0,0.0,0,Explorers,0,0,0,0
452,5,3600.0,9,4,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
452,6,3600.0,7,5,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
452,7,3600.0,7,5,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
452,8,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
452,9,3600.0,10,5,0.5,0.0,1,Impulsive Buyers,0,0,0,0
452,10,3600.0,6,3,0.0,1.0,2,Loyal Users,1,0,1,0
453,1,3600.0,8,1,0.0,0.0,0,Explorers,0,0,0,0
453,2,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
453,3,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
453,4,3600.0,10,3,0.0,1.0,2,Loyal Users,1,0,1,0
453,5,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
453,6,3600.0,10,5,0.1,0.0,1,Impulsive Buyers,0,0,0,0
453,7,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
453,8,3600.0,10,2,0.2,0.0,1,Impulsive Buyers,0,0,0,0
453,9,3600.0,6,4,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
453,10,3600.0,7,3,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
454,1,3600.0,8,3,0.25,0.0,3,Hesitant Users,0,0,0,0
454,2,3600.0,9,5,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
454,3,3600.0,9,2,0.1111111111111111,0.0,0,Explorers,0,0,0,0
454,4,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
454,5,3600.0,5,2,0.0,1.0,2,Loyal Users,0,0,1,0
454,6,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
454,7,3600.0,10,5,0.3,0.0,1,Impulsive Buyers,0,0,0,0
454,8,3600.0,8,3,0.0,0.0,0,Explorers,0,0,0,0
454,9,3600.0,8,5,0.125,0.0,1,Impulsive Buyers,0,0,0,0
454,10,3600.0,5,2,0.4,0.0,3,Hesitant Users,0,0,0,0
455,1,3600.0,8,5,0.25,0.0,1,Impulsive Buyers,0,0,0,0
455,2,3600.0,8,4,0.0,1.0,2,Loyal Users,1,0,1,0
455,3,3600.0,7,5,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
455,4,3600.0,5,1,0.2,0.0,3,Hesitant Users,0,0,0,0
455,5,3600.0,5,1,0.0,1.0,2,Loyal Users,0,0,1,0
455,6,3600.0,9,7,0.6666666666666666,0.0,1,Impulsive Buyers,0,1,0,0
455,7,3600.0,10,6,0.4,0.0,1,Impulsive Buyers,0,1,0,0
455,8,3600.0,9,5,0.3333333333333333,0.0,1,Impulsive Buyers,0,0,0,0
455,9,3600.0,9,4,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
455,10,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
456,1,3600.0,6,1,0.1666666666666666,0.0,0,Explorers,0,0,0,0
456,2,3600.0,7,4,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
456,3,3600.0,9,4,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
456,4,3600.0,6,4,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
456,5,3600.0,8,1,0.0,0.0,0,Explorers,0,0,0,0
456,6,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
456,7,3600.0,7,3,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
456,8,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
456,9,3600.0,9,6,0.2222222222222222,0.0,1,Impulsive Buyers,0,1,0,0
456,10,3600.0,6,5,0.5,0.0,3,Hesitant Users,0,0,0,0
457,1,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
457,2,3600.0,8,2,0.125,0.0,0,Explorers,0,0,0,0
457,3,3600.0,7,4,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
457,4,3600.0,10,4,0.2,0.0,1,Impulsive Buyers,0,0,0,0
457,5,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
457,6,3600.0,8,2,0.0,0.0,0,Explorers,0,0,0,0
457,7,3600.0,7,4,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
457,8,3600.0,6,3,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
457,9,3600.0,8,6,0.25,0.0,1,Impulsive Buyers,0,1,0,0
457,10,3600.0,6,2,0.0,1.0,2,Loyal Users,1,0,1,0
458,1,3600.0,5,3,0.0,1.0,2,Loyal Users,0,0,1,0
458,2,3600.0,5,4,0.2,0.0,3,Hesitant Users,0,0,0,0
458,3,3600.0,9,3,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
458,4,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
458,5,3600.0,6,1,0.0,1.0,2,Loyal Users,1,0,1,0
458,6,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
458,7,3600.0,10,4,0.3,0.0,1,Impulsive Buyers,0,0,0,0
458,8,3600.0,7,5,0.1428571428571428,0.0,1,Impulsive Buyers,0,0,0,0
458,9,3600.0,10,7,0.0,1.0,2,Loyal Users,1,1,1,0
458,10,3600.0,5,0,0.0,0.0,0,Explorers,0,0,0,0
459,1,3600.0,8,3,0.25,0.0,3,Hesitant Users,0,0,0,0
459,2,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
459,3,3600.0,10,6,0.3,0.0,1,Impulsive Buyers,0,1,0,0
459,4,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
459,5,3600.0,8,3,0.0,1.0,2,Loyal Users,1,0,1,0
459,6,3600.0,5,3,0.4,0.0,3,Hesitant Users,0,0,0,0
459,7,3600.0,9,4,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
459,8,3600.0,7,4,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
459,9,3600.0,5,1,0.0,1.0,2,Loyal Users,0,0,1,0
459,10,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
460,1,3600.0,10,1,0.0,0.0,0,Explorers,0,0,0,0
460,2,3600.0,8,3,0.0,1.0,2,Loyal Users,1,0,1,0
460,3,3600.0,10,5,0.0,1.0,2,Loyal Users,1,0,1,0
460,4,3600.0,8,1,0.0,1.0,2,Loyal Users,1,0,1,0
460,5,3600.0,10,3,0.1,0.0,1,Impulsive Buyers,0,0,0,0
460,6,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
460,7,3600.0,10,4,0.2,0.0,1,Impulsive Buyers,0,0,0,0
460,8,3600.0,8,5,0.25,0.0,1,Impulsive Buyers,0,0,0,0
460,9,3600.0,8,4,0.0,1.0,2,Loyal Users,1,0,1,0
460,10,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
461,1,3600.0,6,4,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
461,2,3600.0,7,4,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
461,3,3600.0,5,2,0.4,0.0,3,Hesitant Users,0,0,0,0
461,4,3600.0,8,3,0.25,0.0,3,Hesitant Users,0,0,0,0
461,5,3600.0,9,5,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
461,6,3600.0,10,6,0.2,0.0,1,Impulsive Buyers,0,1,0,0
461,7,3600.0,5,1,0.0,1.0,2,Loyal Users,0,0,1,0
461,8,3600.0,7,2,0.0,1.0,2,Loyal Users,1,0,1,0
461,9,3600.0,6,1,0.0,1.0,2,Loyal Users,1,0,1,0
461,10,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
462,1,3600.0,5,2,0.0,0.0,0,Explorers,0,0,0,0
462,2,3600.0,9,2,0.1111111111111111,0.0,0,Explorers,0,0,0,0
462,3,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
462,4,3600.0,7,1,0.0,0.0,0,Explorers,0,0,0,0
462,5,3600.0,6,1,0.0,1.0,2,Loyal Users,1,0,1,0
462,6,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
462,7,3600.0,10,3,0.0,0.0,1,Impulsive Buyers,0,0,0,0
462,8,3600.0,6,4,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
462,9,3600.0,8,5,0.25,0.0,1,Impulsive Buyers,0,0,0,0
462,10,3600.0,9,5,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
463,1,3600.0,8,2,0.25,0.0,3,Hesitant Users,0,0,0,0
463,2,3600.0,8,5,0.125,0.0,1,Impulsive Buyers,0,0,0,0
463,3,3600.0,7,4,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
463,4,3600.0,5,2,0.4,0.0,3,Hesitant Users,0,0,0,0
463,5,3600.0,5,1,0.2,0.0,3,Hesitant Users,0,0,0,0
463,6,3600.0,5,3,0.4,0.0,3,Hesitant Users,0,0,0,0
463,7,3600.0,10,5,0.2,0.0,1,Impulsive Buyers,0,0,0,0
463,8,3600.0,9,5,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
463,9,3600.0,5,2,0.0,0.0,0,Explorers,0,0,0,0
463,10,3600.0,6,4,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
464,1,3600.0,8,4,0.0,1.0,2,Loyal Users,1,0,1,0
464,2,3600.0,7,4,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
464,3,3600.0,7,3,0.4285714285714285,0.0,3,Hesitant Users,0,0,0,0
464,4,3600.0,8,4,0.25,0.0,1,Impulsive Buyers,0,0,0,0
464,5,3600.0,9,4,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
464,6,3600.0,9,5,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
464,7,3600.0,8,4,0.375,0.0,1,Impulsive Buyers,0,0,0,0
464,8,3600.0,6,1,0.1666666666666666,0.0,0,Explorers,0,0,0,0
464,9,3600.0,9,3,0.0,1.0,2,Loyal Users,1,0,1,0
464,10,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
465,1,3600.0,7,3,0.0,1.0,2,Loyal Users,1,0,1,0
465,2,3600.0,7,3,0.0,1.0,2,Loyal Users,1,0,1,0
465,3,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
465,4,3600.0,7,4,0.0,0.0,0,Explorers,0,0,0,0
465,5,3600.0,5,4,0.2,0.0,3,Hesitant Users,0,0,0,0
465,6,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
465,7,3600.0,8,4,0.25,0.0,1,Impulsive Buyers,0,0,0,0
465,8,3600.0,10,7,0.5,0.0,1,Impulsive Buyers,0,1,0,0
465,9,3600.0,5,3,0.4,0.0,3,Hesitant Users,0,0,0,0
465,10,3600.0,7,4,0.4285714285714285,0.0,3,Hesitant Users,0,0,0,0
466,1,3600.0,9,2,0.0,0.0,0,Explorers,0,0,0,0
466,2,3600.0,10,3,0.2,0.0,1,Impulsive Buyers,0,0,0,0
