userid,sessionid,session_duration,click_frequency,product_switch_count,purchase_ratio,cart_abandonment,engagement_score,interaction_density,purchase_intent_score,hesitation_score,clicks_per_minute,switch_rate,engagement_ratio,cluster,user_segment
461,7,3600.0,5,1,0.0,1.0,0.0013885031935573,0.1666666666666666,0.0013885031935573,1800.0,0.081967213114754,0.1666666666666666,0.0082813311742982,2,Loyal Users
461,8,3600.0,7,2,0.0,1.0,0.0019439044709802,0.25,0.0038878089419605,1200.0,0.1147540983606557,0.25,0.0077446393266146,2,Loyal Users
461,9,3600.0,6,1,0.0,1.0,0.0016662038322688,0.1428571428571428,0.0016662038322688,1800.0,0.0983606557377049,0.1428571428571428,0.0115823503732688,2,Loyal Users
461,10,3600.0,7,3,0.1428571428571428,0.0,0.0019439044709802,0.375,0.0058317134129408,900.0,0.1147540983606557,0.375,0.0051699586994156,3,Hesitant Users
462,1,3600.0,5,2,0.0,0.0,0.0013885031935573,0.3333333333333333,0.0027770063871146,1200.0,0.081967213114754,0.3333333333333333,0.0041530504293838,0,Explorers
462,2,3600.0,9,2,0.1111111111111111,0.0,0.0024993057484032,0.2,0.0049986114968064,1200.0,0.1475409836065573,0.2,0.0124343569572299,3,Hesitant Users
462,3,3600.0,5,1,0.0,0.0,0.0013885031935573,0.1666666666666666,0.0013885031935573,1800.0,0.081967213114754,0.1666666666666666,0.0082813311742982,0,Explorers
462,4,3600.0,7,1,0.0,0.0,0.0019439044709802,0.125,0.0019439044709802,1800.0,0.1147540983606557,0.125,0.0154278132617482,0,Explorers
462,5,3600.0,6,1,0.0,1.0,0.0016662038322688,0.1428571428571428,0.0016662038322688,1800.0,0.0983606557377049,0.1428571428571428,0.0115823503732688,2,Loyal Users
462,6,3600.0,6,2,0.1666666666666666,0.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,0,Explorers
462,7,3600.0,10,3,0.0,0.0,0.0027770063871146,0.2727272727272727,0.008331019161344,900.0,0.1639344262295081,0.2727272727272727,0.0101451578406714,1,Impulsive Buyers
462,8,3600.0,6,4,0.1666666666666666,0.0,0.0016662038322688,0.5714285714285714,0.0066648153290752,720.0,0.0983606557377049,0.5714285714285714,0.0029107628714453,3,Hesitant Users
462,9,3600.0,8,5,0.25,0.0,0.0022216051096917,0.5555555555555556,0.0111080255484587,600.0,0.1311475409836065,0.5555555555555556,0.0039917041300111,1,Impulsive Buyers
462,10,3600.0,9,5,0.1111111111111111,0.0,0.0024993057484032,0.5,0.0124965287420161,600.0,0.1475409836065573,0.5,0.0049886342283497,1,Impulsive Buyers
463,1,3600.0,8,2,0.25,0.0,0.0022216051096917,0.2222222222222222,0.0044432102193835,1200.0,0.1311475409836065,0.2222222222222222,0.0099524370269914,3,Hesitant Users
463,2,3600.0,8,5,0.125,0.0,0.0022216051096917,0.5555555555555556,0.0111080255484587,600.0,0.1311475409836065,0.5555555555555556,0.0039917041300111,1,Impulsive Buyers
463,3,3600.0,7,4,0.2857142857142857,0.0,0.0019439044709802,0.5,0.0077756178839211,720.0,0.1147540983606557,0.5,0.003880048844272,3,Hesitant Users
463,4,3600.0,5,2,0.4,0.0,0.0013885031935573,0.3333333333333333,0.0027770063871146,1200.0,0.081967213114754,0.3333333333333333,0.0041530504293838,0,Explorers
463,5,3600.0,5,1,0.2,0.0,0.0013885031935573,0.1666666666666666,0.0013885031935573,1800.0,0.081967213114754,0.1666666666666666,0.0082813311742982,0,Explorers
463,6,3600.0,5,3,0.4,0.0,0.0013885031935573,0.5,0.004165509580672,900.0,0.081967213114754,0.5,0.0027714634601943,0,Explorers
463,7,3600.0,10,5,0.2,0.0,0.0027770063871146,0.4545454545454545,0.0138850319355734,600.0,0.1639344262295081,0.4545454545454545,0.0060960028453924,1,Impulsive Buyers
463,8,3600.0,9,5,0.2222222222222222,0.0,0.0024993057484032,0.5,0.0124965287420161,600.0,0.1475409836065573,0.5,0.0049886342283497,1,Impulsive Buyers
463,9,3600.0,5,2,0.0,0.0,0.0013885031935573,0.3333333333333333,0.0027770063871146,1200.0,0.081967213114754,0.3333333333333333,0.0041530504293838,0,Explorers
463,10,3600.0,6,4,0.1666666666666666,0.0,0.0016662038322688,0.5714285714285714,0.0066648153290752,720.0,0.0983606557377049,0.5714285714285714,0.0029107628714453,3,Hesitant Users
464,1,3600.0,8,4,0.0,1.0,0.0022216051096917,0.4444444444444444,0.008886420438767,720.0,0.1311475409836065,0.4444444444444444,0.0049873898695998,2,Loyal Users
464,2,3600.0,7,4,0.2857142857142857,0.0,0.0019439044709802,0.5,0.0077756178839211,720.0,0.1147540983606557,0.5,0.003880048844272,3,Hesitant Users
464,3,3600.0,7,3,0.4285714285714285,0.0,0.0019439044709802,0.375,0.0058317134129408,900.0,0.1147540983606557,0.375,0.0051699586994156,3,Hesitant Users
464,4,3600.0,8,4,0.25,0.0,0.0022216051096917,0.4444444444444444,0.008886420438767,720.0,0.1311475409836065,0.4444444444444444,0.0049873898695998,3,Hesitant Users
464,5,3600.0,9,4,0.2222222222222222,0.0,0.0024993057484032,0.4,0.0099972229936128,720.0,0.1475409836065573,0.4,0.0062326826643471,1,Impulsive Buyers
464,6,3600.0,9,5,0.2222222222222222,0.0,0.0024993057484032,0.5,0.0124965287420161,600.0,0.1475409836065573,0.5,0.0049886342283497,1,Impulsive Buyers
464,7,3600.0,8,4,0.375,0.0,0.0022216051096917,0.4444444444444444,0.008886420438767,720.0,0.1311475409836065,0.4444444444444444,0.0049873898695998,3,Hesitant Users
464,8,3600.0,6,1,0.1666666666666666,0.0,0.0016662038322688,0.1428571428571428,0.0016662038322688,1800.0,0.0983606557377049,0.1428571428571428,0.0115823503732688,0,Explorers
464,9,3600.0,9,3,0.0,1.0,0.0024993057484032,0.3,0.0074979172452096,900.0,0.1475409836065573,0.3,0.0083033413568213,2,Loyal Users
464,10,3600.0,9,3,0.1111111111111111,0.0,0.0024993057484032,0.3,0.0074979172452096,900.0,0.1475409836065573,0.3,0.0083033413568213,3,Hesitant Users
465,1,3600.0,7,3,0.0,1.0,0.0019439044709802,0.375,0.0058317134129408,900.0,0.1147540983606557,0.375,0.0051699586994156,2,Loyal Users
465,2,3600.0,7,3,0.0,1.0,0.0019439044709802,0.375,0.0058317134129408,900.0,0.1147540983606557,0.375,0.0051699586994156,2,Loyal Users
465,3,3600.0,5,1,0.0,0.0,0.0013885031935573,0.1666666666666666,0.0013885031935573,1800.0,0.081967213114754,0.1666666666666666,0.0082813311742982,0,Explorers
465,4,3600.0,7,4,0.0,0.0,0.0019439044709802,0.5,0.0077756178839211,720.0,0.1147540983606557,0.5,0.003880048844272,3,Hesitant Users
465,5,3600.0,5,4,0.2,0.0,0.0013885031935573,0.6666666666666666,0.0055540127742293,720.0,0.081967213114754,0.6666666666666666,0.00207963533733,3,Hesitant Users
465,6,3600.0,8,4,0.125,0.0,0.0022216051096917,0.4444444444444444,0.008886420438767,720.0,0.1311475409836065,0.4444444444444444,0.0049873898695998,3,Hesitant Users
465,7,3600.0,8,4,0.25,0.0,0.0022216051096917,0.4444444444444444,0.008886420438767,720.0,0.1311475409836065,0.4444444444444444,0.0049873898695998,3,Hesitant Users
465,8,3600.0,10,7,0.5,0.0,0.0027770063871146,0.6363636363636364,0.0194390447098028,450.0,0.1639344262295081,0.6363636363636364,0.0043570204333563,1,Impulsive Buyers
465,9,3600.0,5,3,0.4,0.0,0.0013885031935573,0.5,0.004165509580672,900.0,0.081967213114754,0.5,0.0027714634601943,0,Explorers
465,10,3600.0,7,4,0.4285714285714285,0.0,0.0019439044709802,0.5,0.0077756178839211,720.0,0.1147540983606557,0.5,0.003880048844272,3,Hesitant Users
466,1,3600.0,9,2,0.0,0.0,0.0024993057484032,0.2,0.0049986114968064,1200.0,0.1475409836065573,0.2,0.0124343569572299,3,Hesitant Users
466,2,3600.0,10,3,0.2,0.0,0.0027770063871146,0.2727272727272727,0.008331019161344,900.0,0.1639344262295081,0.2727272727272727,0.0101451578406714,1,Impulsive Buyers
466,3,3600.0,8,5,0.25,0.0,0.0022216051096917,0.5555555555555556,0.0111080255484587,600.0,0.1311475409836065,0.5555555555555556,0.0039917041300111,1,Impulsive Buyers
466,4,3600.0,6,3,0.1666666666666666,0.0,0.0016662038322688,0.4285714285714285,0.0049986114968064,900.0,0.0983606557377049,0.4285714285714285,0.0038787585054478,3,Hesitant Users
466,5,3600.0,8,2,0.0,1.0,0.0022216051096917,0.2222222222222222,0.0044432102193835,1200.0,0.1311475409836065,0.2222222222222222,0.0099524370269914,2,Loyal Users
466,6,3600.0,9,4,0.2222222222222222,0.0,0.0024993057484032,0.4,0.0099972229936128,720.0,0.1475409836065573,0.4,0.0062326826643471,1,Impulsive Buyers
466,7,3600.0,10,4,0.2,0.0,0.0027770063871146,0.3636363636363636,0.0111080255484587,720.0,0.1639344262295081,0.3636363636363636,0.0076158240484322,1,Impulsive Buyers
466,8,3600.0,8,1,0.0,0.0,0.0022216051096917,0.1111111111111111,0.0022216051096917,1800.0,0.1311475409836065,0.1111111111111111,0.019816101077528,3,Hesitant Users
466,9,3600.0,8,3,0.25,0.0,0.0022216051096917,0.3333333333333333,0.0066648153290752,900.0,0.1311475409836065,0.3333333333333333,0.0066448806870142,3,Hesitant Users
466,10,3600.0,9,6,0.2222222222222222,0.0,0.0024993057484032,0.6,0.0149958344904193,514.2857142857143,0.1475409836065573,0.6,0.0041585786163115,1,Impulsive Buyers
467,1,3600.0,7,1,0.1428571428571428,0.0,0.0019439044709802,0.125,0.0019439044709802,1800.0,0.1147540983606557,0.125,0.0154278132617482,0,Explorers
467,2,3600.0,7,4,0.0,1.0,0.0019439044709802,0.5,0.0077756178839211,720.0,0.1147540983606557,0.5,0.003880048844272,2,Loyal Users
467,3,3600.0,8,3,0.125,0.0,0.0022216051096917,0.3333333333333333,0.0066648153290752,900.0,0.1311475409836065,0.3333333333333333,0.0066448806870142,3,Hesitant Users
467,4,3600.0,8,2,0.0,1.0,0.0022216051096917,0.2222222222222222,0.0044432102193835,1200.0,0.1311475409836065,0.2222222222222222,0.0099524370269914,2,Loyal Users
467,5,3600.0,6,4,0.3333333333333333,0.0,0.0016662038322688,0.5714285714285714,0.0066648153290752,720.0,0.0983606557377049,0.5714285714285714,0.0029107628714453,3,Hesitant Users
467,6,3600.0,10,4,0.1,0.0,0.0027770063871146,0.3636363636363636,0.0111080255484587,720.0,0.1639344262295081,0.3636363636363636,0.0076158240484322,1,Impulsive Buyers
467,7,3600.0,7,3,0.1428571428571428,0.0,0.0019439044709802,0.375,0.0058317134129408,900.0,0.1147540983606557,0.375,0.0051699586994156,3,Hesitant Users
467,8,3600.0,7,3,0.1428571428571428,0.0,0.0019439044709802,0.375,0.0058317134129408,900.0,0.1147540983606557,0.375,0.0051699586994156,3,Hesitant Users
467,9,3600.0,6,4,0.1666666666666666,0.0,0.0016662038322688,0.5714285714285714,0.0066648153290752,720.0,0.0983606557377049,0.5714285714285714,0.0029107628714453,3,Hesitant Users
467,10,3600.0,10,2,0.2,0.0,0.0027770063871146,0.1818181818181818,0.0055540127742293,1200.0,0.1639344262295081,0.1818181818181818,0.0151899901831236,3,Hesitant Users
468,1,3600.0,8,3,0.0,1.0,0.0022216051096917,0.3333333333333333,0.0066648153290752,900.0,0.1311475409836065,0.3333333333333333,0.0066448806870142,2,Loyal Users
468,2,3600.0,7,4,0.1428571428571428,0.0,0.0019439044709802,0.5,0.0077756178839211,720.0,0.1147540983606557,0.5,0.003880048844272,3,Hesitant Users
468,3,3600.0,6,2,0.1666666666666666,0.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,0,Explorers
468,4,3600.0,8,2,0.125,0.0,0.0022216051096917,0.2222222222222222,0.0044432102193835,1200.0,0.1311475409836065,0.2222222222222222,0.0099524370269914,3,Hesitant Users
468,5,3600.0,5,4,0.4,0.0,0.0013885031935573,0.6666666666666666,0.0055540127742293,720.0,0.081967213114754,0.6666666666666666,0.00207963533733,3,Hesitant Users
468,6,3600.0,6,2,0.1666666666666666,0.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,0,Explorers
468,7,3600.0,5,3,0.2,0.0,0.0013885031935573,0.5,0.004165509580672,900.0,0.081967213114754,0.5,0.0027714634601943,0,Explorers
468,8,3600.0,7,3,0.0,1.0,0.0019439044709802,0.375,0.0058317134129408,900.0,0.1147540983606557,0.375,0.0051699586994156,2,Loyal Users
468,9,3600.0,7,3,0.0,1.0,0.0019439044709802,0.375,0.0058317134129408,900.0,0.1147540983606557,0.375,0.0051699586994156,2,Loyal Users
468,10,3600.0,6,0,0.0,0.0,0.0016662038322688,0.0,0.0,3600.0,0.0983606557377049,0.0,1.6662038322688142,0,Explorers
469,1,3600.0,7,1,0.0,1.0,0.0019439044709802,0.125,0.0019439044709802,1800.0,0.1147540983606557,0.125,0.0154278132617482,2,Loyal Users
469,2,3600.0,8,4,0.0,1.0,0.0022216051096917,0.4444444444444444,0.008886420438767,720.0,0.1311475409836065,0.4444444444444444,0.0049873898695998,2,Loyal Users
469,3,3600.0,6,5,0.5,0.0,0.0016662038322688,0.7142857142857143,0.008331019161344,600.0,0.0983606557377049,0.7142857142857143,0.0023294241713364,3,Hesitant Users
469,4,3600.0,8,4,0.125,0.0,0.0022216051096917,0.4444444444444444,0.008886420438767,720.0,0.1311475409836065,0.4444444444444444,0.0049873898695998,3,Hesitant Users
469,5,3600.0,6,3,0.1666666666666666,0.0,0.0016662038322688,0.4285714285714285,0.0049986114968064,900.0,0.0983606557377049,0.4285714285714285,0.0038787585054478,3,Hesitant Users
469,6,3600.0,6,0,0.0,0.0,0.0016662038322688,0.0,0.0,3600.0,0.0983606557377049,0.0,1.6662038322688142,0,Explorers
469,7,3600.0,9,6,0.1111111111111111,0.0,0.0024993057484032,0.6,0.0149958344904193,514.2857142857143,0.1475409836065573,0.6,0.0041585786163115,1,Impulsive Buyers
469,8,3600.0,9,4,0.0,1.0,0.0024993057484032,0.4,0.0099972229936128,720.0,0.1475409836065573,0.4,0.0062326826643471,2,Loyal Users
469,9,3600.0,9,2,0.0,1.0,0.0024993057484032,0.2,0.0049986114968064,1200.0,0.1475409836065573,0.2,0.0124343569572299,2,Loyal Users
469,10,3600.0,6,2,0.1666666666666666,0.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,0,Explorers
470,1,3600.0,8,3,0.25,0.0,0.0022216051096917,0.3333333333333333,0.0066648153290752,900.0,0.1311475409836065,0.3333333333333333,0.0066448806870142,3,Hesitant Users
470,2,3600.0,6,1,0.0,1.0,0.0016662038322688,0.1428571428571428,0.0016662038322688,1800.0,0.0983606557377049,0.1428571428571428,0.0115823503732688,2,Loyal Users
470,3,3600.0,5,5,0.6,0.0,0.0013885031935573,0.8333333333333334,0.0069425159677867,600.0,0.081967213114754,0.8333333333333334,0.0016642067841278,3,Hesitant Users
470,4,3600.0,6,3,0.0,1.0,0.0016662038322688,0.4285714285714285,0.0049986114968064,900.0,0.0983606557377049,0.4285714285714285,0.0038787585054478,2,Loyal Users
470,5,3600.0,6,3,0.1666666666666666,0.0,0.0016662038322688,0.4285714285714285,0.0049986114968064,900.0,0.0983606557377049,0.4285714285714285,0.0038787585054478,3,Hesitant Users
470,6,3600.0,7,2,0.0,1.0,0.0019439044709802,0.25,0.0038878089419605,1200.0,0.1147540983606557,0.25,0.0077446393266146,2,Loyal Users
470,7,3600.0,9,7,0.2222222222222222,0.0,0.0024993057484032,0.7,0.0174951402388225,450.0,0.1475409836065573,0.7,0.0035653434356679,1,Impulsive Buyers
470,8,3600.0,10,4,0.1,0.0,0.0027770063871146,0.3636363636363636,0.0111080255484587,720.0,0.1639344262295081,0.3636363636363636,0.0076158240484322,1,Impulsive Buyers
470,9,3600.0,10,4,0.2,0.0,0.0027770063871146,0.3636363636363636,0.0111080255484587,720.0,0.1639344262295081,0.3636363636363636,0.0076158240484322,1,Impulsive Buyers
470,10,3600.0,10,7,0.1,0.0,0.0027770063871146,0.6363636363636364,0.0194390447098028,450.0,0.1639344262295081,0.6363636363636364,0.0043570204333563,1,Impulsive Buyers
471,1,3600.0,6,2,0.0,1.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,2,Loyal Users
471,2,3600.0,6,3,0.3333333333333333,0.0,0.0016662038322688,0.4285714285714285,0.0049986114968064,900.0,0.0983606557377049,0.4285714285714285,0.0038787585054478,3,Hesitant Users
471,3,3600.0,10,7,0.3,0.0,0.0027770063871146,0.6363636363636364,0.0194390447098028,450.0,0.1639344262295081,0.6363636363636364,0.0043570204333563,1,Impulsive Buyers
471,4,3600.0,8,3,0.125,0.0,0.0022216051096917,0.3333333333333333,0.0066648153290752,900.0,0.1311475409836065,0.3333333333333333,0.0066448806870142,3,Hesitant Users
471,5,3600.0,9,6,0.1111111111111111,0.0,0.0024993057484032,0.6,0.0149958344904193,514.2857142857143,0.1475409836065573,0.6,0.0041585786163115,1,Impulsive Buyers
471,6,3600.0,5,1,0.0,1.0,0.0013885031935573,0.1666666666666666,0.0013885031935573,1800.0,0.081967213114754,0.1666666666666666,0.0082813311742982,2,Loyal Users
471,7,3600.0,6,2,0.0,0.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,0,Explorers
471,8,3600.0,7,3,0.2857142857142857,0.0,0.0019439044709802,0.375,0.0058317134129408,900.0,0.1147540983606557,0.375,0.0051699586994156,3,Hesitant Users
471,9,3600.0,5,1,0.2,0.0,0.0013885031935573,0.1666666666666666,0.0013885031935573,1800.0,0.081967213114754,0.1666666666666666,0.0082813311742982,0,Explorers
471,10,3600.0,8,2,0.25,0.0,0.0022216051096917,0.2222222222222222,0.0044432102193835,1200.0,0.1311475409836065,0.2222222222222222,0.0099524370269914,3,Hesitant Users
472,1,3600.0,6,2,0.1666666666666666,0.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,0,Explorers
472,2,3600.0,10,3,0.2,0.0,0.0027770063871146,0.2727272727272727,0.008331019161344,900.0,0.1639344262295081,0.2727272727272727,0.0101451578406714,1,Impulsive Buyers
472,3,3600.0,10,2,0.0,1.0,0.0027770063871146,0.1818181818181818,0.0055540127742293,1200.0,0.1639344262295081,0.1818181818181818,0.0151899901831236,2,Loyal Users
472,4,3600.0,9,4,0.3333333333333333,0.0,0.0024993057484032,0.4,0.0099972229936128,720.0,0.1475409836065573,0.4,0.0062326826643471,1,Impulsive Buyers
472,5,3600.0,5,2,0.2,0.0,0.0013885031935573,0.3333333333333333,0.0027770063871146,1200.0,0.081967213114754,0.3333333333333333,0.0041530504293838,0,Explorers
472,6,3600.0,9,3,0.0,1.0,0.0024993057484032,0.3,0.0074979172452096,900.0,0.1475409836065573,0.3,0.0083033413568213,2,Loyal Users
472,7,3600.0,8,6,0.375,0.0,0.0022216051096917,0.6666666666666666,0.0133296306581505,514.2857142857143,0.1311475409836065,0.6666666666666666,0.003327416539728,1,Impulsive Buyers
472,8,3600.0,7,5,0.2857142857142857,0.0,0.0019439044709802,0.625,0.0097195223549014,600.0,0.1147540983606557,0.625,0.0031052787076362,3,Hesitant Users
472,9,3600.0,6,2,0.1666666666666666,0.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,0,Explorers
472,10,3600.0,5,2,0.0,1.0,0.0013885031935573,0.3333333333333333,0.0027770063871146,1200.0,0.081967213114754,0.3333333333333333,0.0041530504293838,2,Loyal Users
473,1,3600.0,6,5,0.1666666666666666,0.0,0.0016662038322688,0.7142857142857143,0.008331019161344,600.0,0.0983606557377049,0.7142857142857143,0.0023294241713364,3,Hesitant Users
473,2,3600.0,6,3,0.0,1.0,0.0016662038322688,0.4285714285714285,0.0049986114968064,900.0,0.0983606557377049,0.4285714285714285,0.0038787585054478,2,Loyal Users
473,3,3600.0,7,2,0.1428571428571428,0.0,0.0019439044709802,0.25,0.0038878089419605,1200.0,0.1147540983606557,0.25,0.0077446393266146,3,Hesitant Users
473,4,3600.0,6,3,0.1666666666666666,0.0,0.0016662038322688,0.4285714285714285,0.0049986114968064,900.0,0.0983606557377049,0.4285714285714285,0.0038787585054478,3,Hesitant Users
473,5,3600.0,10,2,0.2,0.0,0.0027770063871146,0.1818181818181818,0.0055540127742293,1200.0,0.1639344262295081,0.1818181818181818,0.0151899901831236,3,Hesitant Users
473,6,3600.0,9,5,0.2222222222222222,0.0,0.0024993057484032,0.5,0.0124965287420161,600.0,0.1475409836065573,0.5,0.0049886342283497,1,Impulsive Buyers
473,7,3600.0,9,1,0.0,1.0,0.0024993057484032,0.1,0.0024993057484032,1800.0,0.1475409836065573,0.1,0.0247456014693388,2,Loyal Users
473,8,3600.0,10,2,0.1,0.0,0.0027770063871146,0.1818181818181818,0.0055540127742293,1200.0,0.1639344262295081,0.1818181818181818,0.0151899901831236,3,Hesitant Users
473,9,3600.0,7,5,0.2857142857142857,0.0,0.0019439044709802,0.625,0.0097195223549014,600.0,0.1147540983606557,0.625,0.0031052787076362,3,Hesitant Users
473,10,3600.0,7,3,0.2857142857142857,0.0,0.0019439044709802,0.375,0.0058317134129408,900.0,0.1147540983606557,0.375,0.0051699586994156,3,Hesitant Users
474,1,3600.0,5,4,0.4,0.0,0.0013885031935573,0.6666666666666666,0.0055540127742293,720.0,0.081967213114754,0.6666666666666666,0.00207963533733,3,Hesitant Users
474,2,3600.0,9,5,0.0,1.0,0.0024993057484032,0.5,0.0124965287420161,600.0,0.1475409836065573,0.5,0.0049886342283497,2,Loyal Users
474,3,3600.0,6,3,0.1666666666666666,0.0,0.0016662038322688,0.4285714285714285,0.0049986114968064,900.0,0.0983606557377049,0.4285714285714285,0.0038787585054478,3,Hesitant Users
474,4,3600.0,9,5,0.1111111111111111,0.0,0.0024993057484032,0.5,0.0124965287420161,600.0,0.1475409836065573,0.5,0.0049886342283497,1,Impulsive Buyers
474,5,3600.0,9,3,0.1111111111111111,0.0,0.0024993057484032,0.3,0.0074979172452096,900.0,0.1475409836065573,0.3,0.0083033413568213,3,Hesitant Users
474,6,3600.0,6,1,0.0,0.0,0.0016662038322688,0.1428571428571428,0.0016662038322688,1800.0,0.0983606557377049,0.1428571428571428,0.0115823503732688,0,Explorers
474,7,3600.0,5,4,0.0,1.0,0.0013885031935573,0.6666666666666666,0.0055540127742293,720.0,0.081967213114754,0.6666666666666666,0.00207963533733,2,Loyal Users
474,8,3600.0,7,4,0.2857142857142857,0.0,0.0019439044709802,0.5,0.0077756178839211,720.0,0.1147540983606557,0.5,0.003880048844272,3,Hesitant Users
474,9,3600.0,7,2,0.0,1.0,0.0019439044709802,0.25,0.0038878089419605,1200.0,0.1147540983606557,0.25,0.0077446393266146,2,Loyal Users
474,10,3600.0,7,2,0.1428571428571428,0.0,0.0019439044709802,0.25,0.0038878089419605,1200.0,0.1147540983606557,0.25,0.0077446393266146,3,Hesitant Users
475,1,3600.0,5,2,0.0,1.0,0.0013885031935573,0.3333333333333333,0.0027770063871146,1200.0,0.081967213114754,0.3333333333333333,0.0041530504293838,2,Loyal Users
475,2,3600.0,7,6,0.4285714285714285,0.0,0.0019439044709802,0.75,0.0116634268258817,514.2857142857143,0.1147540983606557,0.75,0.0025884213994411,1,Impulsive Buyers
475,3,3600.0,10,4,0.1,0.0,0.0027770063871146,0.3636363636363636,0.0111080255484587,720.0,0.1639344262295081,0.3636363636363636,0.0076158240484322,1,Impulsive Buyers
475,4,3600.0,5,3,0.4,0.0,0.0013885031935573,0.5,0.004165509580672,900.0,0.081967213114754,0.5,0.0027714634601943,0,Explorers
475,5,3600.0,8,5,0.0,1.0,0.0022216051096917,0.5555555555555556,0.0111080255484587,600.0,0.1311475409836065,0.5555555555555556,0.0039917041300111,2,Loyal Users
475,6,3600.0,10,3,0.1,0.0,0.0027770063871146,0.2727272727272727,0.008331019161344,900.0,0.1639344262295081,0.2727272727272727,0.0101451578406714,1,Impulsive Buyers
475,7,3600.0,9,4,0.1111111111111111,0.0,0.0024993057484032,0.4,0.0099972229936128,720.0,0.1475409836065573,0.4,0.0062326826643471,1,Impulsive Buyers
475,8,3600.0,9,5,0.2222222222222222,0.0,0.0024993057484032,0.5,0.0124965287420161,600.0,0.1475409836065573,0.5,0.0049886342283497,1,Impulsive Buyers
475,9,3600.0,8,1,0.0,1.0,0.0022216051096917,0.1111111111111111,0.0022216051096917,1800.0,0.1311475409836065,0.1111111111111111,0.019816101077528,2,Loyal Users
475,10,3600.0,7,1,0.0,1.0,0.0019439044709802,0.125,0.0019439044709802,1800.0,0.1147540983606557,0.125,0.0154278132617482,2,Loyal Users
476,1,3600.0,6,3,0.0,1.0,0.0016662038322688,0.4285714285714285,0.0049986114968064,900.0,0.0983606557377049,0.4285714285714285,0.0038787585054478,2,Loyal Users
476,2,3600.0,6,2,0.0,1.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,2,Loyal Users
476,3,3600.0,5,3,0.0,0.0,0.0013885031935573,0.5,0.004165509580672,900.0,0.081967213114754,0.5,0.0027714634601943,0,Explorers
476,4,3600.0,6,2,0.1666666666666666,0.0,0.0016662038322688,0.2857142857142857,0.0033324076645376,1200.0,0.0983606557377049,0.2857142857142857,0.0058113736053222,0,Explorers
476,5,3600.0,10,3,0.2,0.0,0.0027770063871146,0.2727272727272727,0.008331019161344,900.0,0.1639344262295081,0.2727272727272727,0.0101451578406714,1,Impulsive Buyers
476,6,3600.0,7,2,0.1428571428571428,0.0,0.0019439044709802,0.25,0.0038878089419605,1200.0,0.1147540983606557,0.25,0.0077446393266146,3,Hesitant Users
476,7,3600.0,10,2,0.0,1.0,0.0027770063871146,0.1818181818181818,0.0055540127742293,1200.0,0.1639344262295081,0.1818181818181818,0.0151899901831236,2,Loyal Users
476,8,3600.0,6,3,0.1666666666666666,0.0,0.0016662038322688,0.4285714285714285,0.0049986114968064,900.0,0.0983606557377049,0.4285714285714285,0.0038787585054478,3,Hesitant Users
476,9,3600.0,10,4,0.3,0.0,0.0027770063871146,0.3636363636363636,0.0111080255484587,720.0,0.1639344262295081,0.3636363636363636,0.0076158240484322,1,Impulsive Buyers
476,10,3600.0,6,6,0.3333333333333333,0.0,0.0016662038322688,0.8571428571428571,0.0099972229936128,514.2857142857143,0.0983606557377049,0.8571428571428571,0.0019416392252175,3,Hesitant Users
477,1,3600.0,6,3,0.3333333333333333,0.0,0.0016662038322688,0.4285714285714285,0.0049986114968064,900.0,0.0983606557377049,0.4285714285714285,0.0038787585054478,3,Hesitant Users
477,2,3600.0,9,2,0.1111111111111111,0.0,0.0024993057484032,0.2,0.0049986114968064,1200.0,0.1475409836065573,0.2,0.0124343569572299,3,Hesitant Users
477,3,3600.0,10,7,0.0,1.0,0.0027770063871146,0.6363636363636364,0.0194390447098028,450.0,0.1639344262295081,0.6363636363636364,0.0043570204333563,1,Impulsive Buyers
477,4,3600.0,7,3,0.0,1.0,0.0019439044709802,0.375,0.0058317134129408,900.0,0.1147540983606557,0.375,0.0051699586994156,2,Loyal Users
477,5,3600.0,6,1,0.0,0.0,0.0016662038322688,0.1428571428571428,0.0016662038322688,1800.0,0.0983606557377049,0.1428571428571428,0.0115823503732688,0,Explorers
477,6,3600.0,7,1,0.1428571428571428,0.0,0.0019439044709802,0.125,0.0019439044709802,1800.0,0.1147540983606557,0.125,0.0154278132617482,0,Explorers
