userid,sessionid,session_duration,click_frequency,product_switch_count,purchase_ratio,cart_abandonment,engagement_score,interaction_density,purchase_intent_score,hesitation_score,clicks_per_minute,switch_rate,engagement_ratio,abandonment_risk,engagement_quality,interaction_efficiency
456,2,3600.0,7,4,0.2857142857142857,0.0,0.0019439044709802832,0.5,1.4,7.5,0.11475409836065574,0.5,0.003880048844272022,3.75,0.000555401277422938,0.5714171430857098
456,3,3600.0,9,4,0.2222222222222222,0.0,0.002499305748403221,0.4,1.8,6.0,0.14754098360655737,0.4,0.006232682664347185,2.4000000000000004,0.000555401277422938,0.5555416670138801
456,4,3600.0,6,4,0.16666666666666666,0.0,0.0016662038322688142,0.5714285714285714,1.2,8.571428571428571,0.09836065573770492,0.5714285714285714,0.0029107628714453953,4.897959183673469,0.000277700638711469,0.29166156258932135
456,5,3600.0,8,1,0.0,0.0,0.0022216051096917524,0.1111111111111111,4.0,6.666666666666667,0.13114754098360656,0.1111111111111111,0.01981610107752802,0.7407407407407407,0.0,0.0
456,6,3600.0,10,4,0.1,0.0,0.0027770063871146904,0.36363636363636365,2.0,5.454545454545454,0.16393442622950818,0.36363636363636365,0.00761582404843221,1.9834710743801651,0.00027770063871146905,0.27499243770796306
456,7,3600.0,7,3,0.2857142857142857,0.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.000555401277422938,0.7618844449862289
456,8,3600.0,7,2,0.14285714285714285,0.0,0.0019439044709802832,0.25,2.3333333333333335,7.5,0.11475409836065574,0.25,0.007744639326614674,1.875,0.000277700638711469,0.5714057151999634
456,9,3600.0,9,6,0.2222222222222222,0.0,0.002499305748403221,0.6,1.2857142857142858,6.0,0.14754098360655737,0.6,0.004158578616311516,3.5999999999999996,0.000555401277422938,0.3703641976337432
456,10,3600.0,6,5,0.5,0.0,0.0016662038322688142,0.7142857142857143,1.0,8.571428571428571,0.09836065573770492,0.7142857142857143,0.002329424171336469,6.122448979591836,0.0008331019161344071,0.6999902001371981
457,1,3600.0,7,3,0.14285714285714285,0.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.000277700638711469,0.38094222249311444
457,2,3600.0,8,2,0.125,0.0,0.0022216051096917524,0.2222222222222222,2.6666666666666665,6.666666666666667,0.13114754098360656,0.2222222222222222,0.009952437026991424,1.4814814814814814,0.00027770063871146905,0.5624746886390113
457,3,3600.0,7,4,0.14285714285714285,0.0,0.0019439044709802832,0.5,1.4,7.5,0.11475409836065574,0.5,0.003880048844272022,3.75,0.000277700638711469,0.2857085715428549
457,4,3600.0,10,4,0.2,0.0,0.0027770063871146904,0.36363636363636365,2.0,5.454545454545454,0.16393442622950818,0.36363636363636365,0.00761582404843221,1.9834710743801651,0.0005554012774229381,0.5499848754159261
457,5,3600.0,9,3,0.1111111111111111,0.0,0.002499305748403221,0.3,2.25,6.0,0.14754098360655737,0.3,0.008303341356821333,1.7999999999999998,0.000277700638711469,0.3703580251028669
457,6,3600.0,8,2,0.0,0.0,0.0022216051096917524,0.2222222222222222,2.6666666666666665,6.666666666666667,0.13114754098360656,0.2222222222222222,0.009952437026991424,1.4814814814814814,0.0,0.0
457,7,3600.0,7,4,0.2857142857142857,0.0,0.0019439044709802832,0.5,1.4,7.5,0.11475409836065574,0.5,0.003880048844272022,3.75,0.000555401277422938,0.5714171430857098
457,8,3600.0,6,3,0.16666666666666666,0.0,0.0016662038322688142,0.42857142857142855,1.5,8.571428571428571,0.09836065573770492,0.42857142857142855,0.003878758505447855,3.6734693877551017,0.000277700638711469,0.38887981502653823
457,9,3600.0,8,6,0.25,0.0,0.0022216051096917524,0.6666666666666666,1.1428571428571428,6.666666666666667,0.13114754098360656,0.6666666666666666,0.0033274165397280367,4.444444444444445,0.0005554012774229381,0.3749943750843738
457,10,3600.0,6,2,0.0,1.0,0.0016662038322688142,0.2857142857142857,2.0,8.571428571428571,0.09836065573770492,0.2857142857142857,0.005811373605322222,2.4489795918367343,0.0,0.0
458,1,3600.0,5,3,0.0,1.0,0.0013885031935573452,0.5,1.25,10.0,0.08196721311475409,0.5,0.002771463460194302,5.0,0.0,0.0
458,2,3600.0,5,4,0.2,0.0,0.0013885031935573452,0.6666666666666666,1.0,10.0,0.08196721311475409,0.6666666666666666,0.0020796353373300227,6.666666666666666,0.00027770063871146905,0.29999550006749903
458,3,3600.0,9,3,0.2222222222222222,0.0,0.002499305748403221,0.3,2.25,6.0,0.14754098360655737,0.3,0.008303341356821333,1.7999999999999998,0.000555401277422938,0.7407160502057338
458,4,3600.0,6,2,0.16666666666666666,0.0,0.0016662038322688142,0.2857142857142857,2.0,8.571428571428571,0.09836065573770492,0.2857142857142857,0.005811373605322222,2.4489795918367343,0.000277700638711469,0.5833129173812249
458,5,3600.0,6,1,0.0,1.0,0.0016662038322688142,0.14285714285714285,3.0,8.571428571428571,0.09836065573770492,0.14285714285714285,0.011582350373268819,1.2244897959183672,0.0,0.0
458,6,3600.0,6,2,0.16666666666666666,0.0,0.0016662038322688142,0.2857142857142857,2.0,8.571428571428571,0.09836065573770492,0.2857142857142857,0.005811373605322222,2.4489795918367343,0.000277700638711469,0.5833129173812249
458,7,3600.0,10,4,0.3,0.0,0.0027770063871146904,0.36363636363636365,2.0,5.454545454545454,0.16393442622950818,0.36363636363636365,0.00761582404843221,1.9834710743801651,0.0008331019161344071,0.824977313123889
458,8,3600.0,7,5,0.14285714285714285,0.0,0.0019439044709802832,0.625,1.1666666666666667,7.5,0.11475409836065574,0.625,0.003105278707636235,4.6875,0.000277700638711469,0.2285677714870848
458,9,3600.0,10,7,0.0,1.0,0.0027770063871146904,0.6363636363636364,1.25,5.454545454545454,0.16393442622950818,0.6363636363636364,0.004357020433356382,3.471074380165289,0.0,0.0
458,10,3600.0,5,0,0.0,0.0,0.0013885031935573452,0.0,5.0,10.0,0.08196721311475409,0.0,1.388503193557345,0.0,0.0,0.0
459,1,3600.0,8,3,0.25,0.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.0005554012774229381,0.7499775006749798
459,2,3600.0,5,3,0.2,0.0,0.0013885031935573452,0.5,1.25,10.0,0.08196721311475409,0.5,0.002771463460194302,5.0,0.00027770063871146905,0.39999200015999686
459,3,3600.0,10,6,0.3,0.0,0.0027770063871146904,0.5454545454545454,1.4285714285714286,5.454545454545454,0.16393442622950818,0.5454545454545454,0.005081861630055165,2.9752066115702474,0.0008331019161344071,0.5499899168515244
459,4,3600.0,8,3,0.125,0.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.00027770063871146905,0.3749887503374899
459,5,3600.0,8,3,0.0,1.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.0,0.0
459,6,3600.0,5,3,0.4,0.0,0.0013885031935573452,0.5,1.25,10.0,0.08196721311475409,0.5,0.002771463460194302,5.0,0.0005554012774229381,0.7999840003199937
459,7,3600.0,9,4,0.2222222222222222,0.0,0.002499305748403221,0.4,1.8,6.0,0.14754098360655737,0.4,0.006232682664347185,2.4000000000000004,0.000555401277422938,0.5555416670138801
459,8,3600.0,7,4,0.14285714285714285,0.0,0.0019439044709802832,0.5,1.4,7.5,0.11475409836065574,0.5,0.003880048844272022,3.75,0.000277700638711469,0.2857085715428549
459,9,3600.0,5,1,0.0,1.0,0.0013885031935573452,0.16666666666666666,2.5,10.0,0.08196721311475409,0.16666666666666666,0.008281331174298282,1.6666666666666665,0.0,0.0
459,10,3600.0,9,3,0.1111111111111111,0.0,0.002499305748403221,0.3,2.25,6.0,0.14754098360655737,0.3,0.008303341356821333,1.7999999999999998,0.000277700638711469,0.3703580251028669
460,1,3600.0,10,1,0.0,0.0,0.0027770063871146904,0.09090909090909091,5.0,5.454545454545454,0.16393442622950818,0.09090909090909091,0.030214708465145,0.4958677685950413,0.0,0.0
460,2,3600.0,8,3,0.0,1.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.0,0.0
460,3,3600.0,10,5,0.0,1.0,0.0027770063871146904,0.45454545454545453,1.6666666666666667,5.454545454545454,0.16393442622950818,0.45454545454545453,0.006096002845392455,2.4793388429752063,0.0,0.0
460,4,3600.0,8,1,0.0,1.0,0.0022216051096917524,0.1111111111111111,4.0,6.666666666666667,0.13114754098360656,0.1111111111111111,0.01981610107752802,0.7407407407407407,0.0,0.0
460,5,3600.0,10,3,0.1,0.0,0.0027770063871146904,0.2727272727272727,2.5,5.454545454545454,0.16393442622950818,0.2727272727272727,0.010145157840671404,1.4876033057851237,0.00027770063871146905,0.36665322271516715
460,6,3600.0,8,4,0.125,0.0,0.0022216051096917524,0.4444444444444444,1.6,6.666666666666667,0.13114754098360656,0.4444444444444444,0.004987389869599844,2.962962962962963,0.00027770063871146905,0.2812436720173796
460,7,3600.0,10,4,0.2,0.0,0.0027770063871146904,0.36363636363636365,2.0,5.454545454545454,0.16393442622950818,0.36363636363636365,0.00761582404843221,1.9834710743801651,0.0005554012774229381,0.5499848754159261
460,8,3600.0,8,5,0.25,0.0,0.0022216051096917524,0.5555555555555556,1.3333333333333333,6.666666666666667,0.13114754098360656,0.5555555555555556,0.003991704130011134,3.703703703703704,0.0005554012774229381,0.4499919001457974
460,9,3600.0,8,4,0.0,1.0,0.0022216051096917524,0.4444444444444444,1.6,6.666666666666667,0.13114754098360656,0.4444444444444444,0.004987389869599844,2.962962962962963,0.0,0.0
460,10,3600.0,7,2,0.14285714285714285,0.0,0.0019439044709802832,0.25,2.3333333333333335,7.5,0.11475409836065574,0.25,0.007744639326614674,1.875,0.000277700638711469,0.5714057151999634
461,1,3600.0,6,4,0.16666666666666666,0.0,0.0016662038322688142,0.5714285714285714,1.2,8.571428571428571,0.09836065573770492,0.5714285714285714,0.0029107628714453953,4.897959183673469,0.000277700638711469,0.29166156258932135
461,2,3600.0,7,4,0.2857142857142857,0.0,0.0019439044709802832,0.5,1.4,7.5,0.11475409836065574,0.5,0.003880048844272022,3.75,0.000555401277422938,0.5714171430857098
461,3,3600.0,5,2,0.4,0.0,0.0013885031935573452,0.3333333333333333,1.6666666666666667,10.0,0.08196721311475409,0.3333333333333333,0.0041530504293838845,3.333333333333333,0.0005554012774229381,1.1999640010799677
461,4,3600.0,8,3,0.25,0.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.0005554012774229381,0.7499775006749798
461,5,3600.0,9,5,0.1111111111111111,0.0,0.002499305748403221,0.5,1.5,6.0,0.14754098360655737,0.5,0.004988634228349743,3.0,0.000277700638711469,0.22221777786666488
461,6,3600.0,10,6,0.2,0.0,0.0027770063871146904,0.5454545454545454,1.4285714285714286,5.454545454545454,0.16393442622950818,0.5454545454545454,0.005081861630055165,2.9752066115702474,0.0005554012774229381,0.366659944567683
461,7,3600.0,5,1,0.0,1.0,0.0013885031935573452,0.16666666666666666,2.5,10.0,0.08196721311475409,0.16666666666666666,0.008281331174298282,1.6666666666666665,0.0,0.0
461,8,3600.0,7,2,0.0,1.0,0.0019439044709802832,0.25,2.3333333333333335,7.5,0.11475409836065574,0.25,0.007744639326614674,1.875,0.0,0.0
461,9,3600.0,6,1,0.0,1.0,0.0016662038322688142,0.14285714285714285,3.0,8.571428571428571,0.09836065573770492,0.14285714285714285,0.011582350373268819,1.2244897959183672,0.0,0.0
461,10,3600.0,7,3,0.14285714285714285,0.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.000277700638711469,0.38094222249311444
462,1,3600.0,5,2,0.0,0.0,0.0013885031935573452,0.3333333333333333,1.6666666666666667,10.0,0.08196721311475409,0.3333333333333333,0.0041530504293838845,3.333333333333333,0.0,0.0
462,2,3600.0,9,2,0.1111111111111111,0.0,0.002499305748403221,0.2,3.0,6.0,0.14754098360655737,0.2,0.012434356957229956,1.2000000000000002,0.000277700638711469,0.5555277791665971
462,3,3600.0,5,1,0.0,0.0,0.0013885031935573452,0.16666666666666666,2.5,10.0,0.08196721311475409,0.16666666666666666,0.008281331174298282,1.6666666666666665,0.0,0.0
462,4,3600.0,7,1,0.0,0.0,0.0019439044709802832,0.125,3.5,7.5,0.11475409836065574,0.125,0.01542781326174828,0.9375,0.0,0.0
462,5,3600.0,6,1,0.0,1.0,0.0016662038322688142,0.14285714285714285,3.0,8.571428571428571,0.09836065573770492,0.14285714285714285,0.011582350373268819,1.2244897959183672,0.0,0.0
462,6,3600.0,6,2,0.16666666666666666,0.0,0.0016662038322688142,0.2857142857142857,2.0,8.571428571428571,0.09836065573770492,0.2857142857142857,0.005811373605322222,2.4489795918367343,0.000277700638711469,0.5833129173812249
462,7,3600.0,10,3,0.0,0.0,0.0027770063871146904,0.2727272727272727,2.5,5.454545454545454,0.16393442622950818,0.2727272727272727,0.010145157840671404,1.4876033057851237,0.0,0.0
462,8,3600.0,6,4,0.16666666666666666,0.0,0.0016662038322688142,0.5714285714285714,1.2,8.571428571428571,0.09836065573770492,0.5714285714285714,0.0029107628714453953,4.897959183673469,0.000277700638711469,0.29166156258932135
462,9,3600.0,8,5,0.25,0.0,0.0022216051096917524,0.5555555555555556,1.3333333333333333,6.666666666666667,0.13114754098360656,0.5555555555555556,0.003991704130011134,3.703703703703704,0.0005554012774229381,0.4499919001457974
462,10,3600.0,9,5,0.1111111111111111,0.0,0.002499305748403221,0.5,1.5,6.0,0.14754098360655737,0.5,0.004988634228349743,3.0,0.000277700638711469,0.22221777786666488
463,1,3600.0,8,2,0.25,0.0,0.0022216051096917524,0.2222222222222222,2.6666666666666665,6.666666666666667,0.13114754098360656,0.2222222222222222,0.009952437026991424,1.4814814814814814,0.0005554012774229381,1.1249493772780226
463,2,3600.0,8,5,0.125,0.0,0.0022216051096917524,0.5555555555555556,1.3333333333333333,6.666666666666667,0.13114754098360656,0.5555555555555556,0.003991704130011134,3.703703703703704,0.00027770063871146905,0.2249959500728987
463,3,3600.0,7,4,0.2857142857142857,0.0,0.0019439044709802832,0.5,1.4,7.5,0.11475409836065574,0.5,0.003880048844272022,3.75,0.000555401277422938,0.5714171430857098
463,4,3600.0,5,2,0.4,0.0,0.0013885031935573452,0.3333333333333333,1.6666666666666667,10.0,0.08196721311475409,0.3333333333333333,0.0041530504293838845,3.333333333333333,0.0005554012774229381,1.1999640010799677
463,5,3600.0,5,1,0.2,0.0,0.0013885031935573452,0.16666666666666666,2.5,10.0,0.08196721311475409,0.16666666666666666,0.008281331174298282,1.6666666666666665,0.00027770063871146905,1.199928004319741
463,6,3600.0,5,3,0.4,0.0,0.0013885031935573452,0.5,1.25,10.0,0.08196721311475409,0.5,0.002771463460194302,5.0,0.0005554012774229381,0.7999840003199937
463,7,3600.0,10,5,0.2,0.0,0.0027770063871146904,0.45454545454545453,1.6666666666666667,5.454545454545454,0.16393442622950818,0.45454545454545453,0.006096002845392455,2.4793388429752063,0.0005554012774229381,0.43999032021295537
463,8,3600.0,9,5,0.2222222222222222,0.0,0.002499305748403221,0.5,1.5,6.0,0.14754098360655737,0.5,0.004988634228349743,3.0,0.000555401277422938,0.44443555573332977
463,9,3600.0,5,2,0.0,0.0,0.0013885031935573452,0.3333333333333333,1.6666666666666667,10.0,0.08196721311475409,0.3333333333333333,0.0041530504293838845,3.333333333333333,0.0,0.0
463,10,3600.0,6,4,0.16666666666666666,0.0,0.0016662038322688142,0.5714285714285714,1.2,8.571428571428571,0.09836065573770492,0.5714285714285714,0.0029107628714453953,4.897959183673469,0.000277700638711469,0.29166156258932135
464,1,3600.0,8,4,0.0,1.0,0.0022216051096917524,0.4444444444444444,1.6,6.666666666666667,0.13114754098360656,0.4444444444444444,0.004987389869599844,2.962962962962963,0.0,0.0
464,2,3600.0,7,4,0.2857142857142857,0.0,0.0019439044709802832,0.5,1.4,7.5,0.11475409836065574,0.5,0.003880048844272022,3.75,0.000555401277422938,0.5714171430857098
464,3,3600.0,7,3,0.42857142857142855,0.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.000833101916134407,1.1428266674793433
464,4,3600.0,8,4,0.25,0.0,0.0022216051096917524,0.4444444444444444,1.6,6.666666666666667,0.13114754098360656,0.4444444444444444,0.004987389869599844,2.962962962962963,0.0005554012774229381,0.5624873440347592
464,5,3600.0,9,4,0.2222222222222222,0.0,0.002499305748403221,0.4,1.8,6.0,0.14754098360655737,0.4,0.006232682664347185,2.4000000000000004,0.000555401277422938,0.5555416670138801
464,6,3600.0,9,5,0.2222222222222222,0.0,0.002499305748403221,0.5,1.5,6.0,0.14754098360655737,0.5,0.004988634228349743,3.0,0.000555401277422938,0.44443555573332977
464,7,3600.0,8,4,0.375,0.0,0.0022216051096917524,0.4444444444444444,1.6,6.666666666666667,0.13114754098360656,0.4444444444444444,0.004987389869599844,2.962962962962963,0.0008331019161344072,0.8437310160521388
464,8,3600.0,6,1,0.16666666666666666,0.0,0.0016662038322688142,0.14285714285714285,3.0,8.571428571428571,0.09836065573770492,0.14285714285714285,0.011582350373268819,1.2244897959183672,0.000277700638711469,1.1665850057162666
464,9,3600.0,9,3,0.0,1.0,0.002499305748403221,0.3,2.25,6.0,0.14754098360655737,0.3,0.008303341356821333,1.7999999999999998,0.0,0.0
464,10,3600.0,9,3,0.1111111111111111,0.0,0.002499305748403221,0.3,2.25,6.0,0.14754098360655737,0.3,0.008303341356821333,1.7999999999999998,0.000277700638711469,0.3703580251028669
465,1,3600.0,7,3,0.0,1.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.0,0.0
465,2,3600.0,7,3,0.0,1.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.0,0.0
465,3,3600.0,5,1,0.0,0.0,0.0013885031935573452,0.16666666666666666,2.5,10.0,0.08196721311475409,0.16666666666666666,0.008281331174298282,1.6666666666666665,0.0,0.0
465,4,3600.0,7,4,0.0,0.0,0.0019439044709802832,0.5,1.4,7.5,0.11475409836065574,0.5,0.003880048844272022,3.75,0.0,0.0
465,5,3600.0,5,4,0.2,0.0,0.0013885031935573452,0.6666666666666666,1.0,10.0,0.08196721311475409,0.6666666666666666,0.0020796353373300227,6.666666666666666,0.00027770063871146905,0.29999550006749903
465,6,3600.0,8,4,0.125,0.0,0.0022216051096917524,0.4444444444444444,1.6,6.666666666666667,0.13114754098360656,0.4444444444444444,0.004987389869599844,2.962962962962963,0.00027770063871146905,0.2812436720173796
465,7,3600.0,8,4,0.25,0.0,0.0022216051096917524,0.4444444444444444,1.6,6.666666666666667,0.13114754098360656,0.4444444444444444,0.004987389869599844,2.962962962962963,0.0005554012774229381,0.5624873440347592
465,8,3600.0,10,7,0.5,0.0,0.0027770063871146904,0.6363636363636364,1.25,5.454545454545454,0.16393442622950818,0.6363636363636364,0.004357020433356382,3.471074380165289,0.0013885031935573452,0.7857019389695306
465,9,3600.0,5,3,0.4,0.0,0.0013885031935573452,0.5,1.25,10.0,0.08196721311475409,0.5,0.002771463460194302,5.0,0.0005554012774229381,0.7999840003199937
465,10,3600.0,7,4,0.42857142857142855,0.0,0.0019439044709802832,0.5,1.4,7.5,0.11475409836065574,0.5,0.003880048844272022,3.75,0.000833101916134407,0.8571257146285646
466,1,3600.0,9,2,0.0,0.0,0.002499305748403221,0.2,3.0,6.0,0.14754098360655737,0.2,0.012434356957229956,1.2000000000000002,0.0,0.0
466,2,3600.0,10,3,0.2,0.0,0.0027770063871146904,0.2727272727272727,2.5,5.454545454545454,0.16393442622950818,0.2727272727272727,0.010145157840671404,1.4876033057851237,0.0005554012774229381,0.7333064454303343
466,3,3600.0,8,5,0.25,0.0,0.0022216051096917524,0.5555555555555556,1.3333333333333333,6.666666666666667,0.13114754098360656,0.5555555555555556,0.003991704130011134,3.703703703703704,0.0005554012774229381,0.4499919001457974
466,4,3600.0,6,3,0.16666666666666666,0.0,0.0016662038322688142,0.42857142857142855,1.5,8.571428571428571,0.09836065573770492,0.42857142857142855,0.003878758505447855,3.6734693877551017,0.000277700638711469,0.38887981502653823
466,5,3600.0,8,2,0.0,1.0,0.0022216051096917524,0.2222222222222222,2.6666666666666665,6.666666666666667,0.13114754098360656,0.2222222222222222,0.009952437026991424,1.4814814814814814,0.0,0.0
466,6,3600.0,9,4,0.2222222222222222,0.0,0.002499305748403221,0.4,1.8,6.0,0.14754098360655737,0.4,0.006232682664347185,2.4000000000000004,0.000555401277422938,0.5555416670138801
466,7,3600.0,10,4,0.2,0.0,0.0027770063871146904,0.36363636363636365,2.0,5.454545454545454,0.16393442622950818,0.36363636363636365,0.00761582404843221,1.9834710743801651,0.0005554012774229381,0.5499848754159261
466,8,3600.0,8,1,0.0,0.0,0.0022216051096917524,0.1111111111111111,4.0,6.666666666666667,0.13114754098360656,0.1111111111111111,0.01981610107752802,0.7407407407407407,0.0,0.0
466,9,3600.0,8,3,0.25,0.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.0005554012774229381,0.7499775006749798
466,10,3600.0,9,6,0.2222222222222222,0.0,0.002499305748403221,0.6,1.2857142857142858,6.0,0.14754098360655737,0.6,0.004158578616311516,3.5999999999999996,0.000555401277422938,0.3703641976337432
467,1,3600.0,7,1,0.14285714285714285,0.0,0.0019439044709802832,0.125,3.5,7.5,0.11475409836065574,0.125,0.01542781326174828,0.9375,0.000277700638711469,1.1427657215994147
467,2,3600.0,7,4,0.0,1.0,0.0019439044709802832,0.5,1.4,7.5,0.11475409836065574,0.5,0.003880048844272022,3.75,0.0,0.0
467,3,3600.0,8,3,0.125,0.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.00027770063871146905,0.3749887503374899
467,4,3600.0,8,2,0.0,1.0,0.0022216051096917524,0.2222222222222222,2.6666666666666665,6.666666666666667,0.13114754098360656,0.2222222222222222,0.009952437026991424,1.4814814814814814,0.0,0.0
467,5,3600.0,6,4,0.3333333333333333,0.0,0.0016662038322688142,0.5714285714285714,1.2,8.571428571428571,0.09836065573770492,0.5714285714285714,0.0029107628714453953,4.897959183673469,0.000555401277422938,0.5833231251786427
467,6,3600.0,10,4,0.1,0.0,0.0027770063871146904,0.36363636363636365,2.0,5.454545454545454,0.16393442622950818,0.36363636363636365,0.00761582404843221,1.9834710743801651,0.00027770063871146905,0.27499243770796306
467,7,3600.0,7,3,0.14285714285714285,0.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.000277700638711469,0.38094222249311444
467,8,3600.0,7,3,0.14285714285714285,0.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.000277700638711469,0.38094222249311444
467,9,3600.0,6,4,0.16666666666666666,0.0,0.0016662038322688142,0.5714285714285714,1.2,8.571428571428571,0.09836065573770492,0.5714285714285714,0.0029107628714453953,4.897959183673469,0.000277700638711469,0.29166156258932135
467,10,3600.0,10,2,0.2,0.0,0.0027770063871146904,0.18181818181818182,3.3333333333333335,5.454545454545454,0.16393442622950818,0.18181818181818182,0.015189990183123617,0.9917355371900826,0.0005554012774229381,1.099939503327317
468,1,3600.0,8,3,0.0,1.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.0,0.0
468,2,3600.0,7,4,0.14285714285714285,0.0,0.0019439044709802832,0.5,1.4,7.5,0.11475409836065574,0.5,0.003880048844272022,3.75,0.000277700638711469,0.2857085715428549
468,3,3600.0,6,2,0.16666666666666666,0.0,0.0016662038322688142,0.2857142857142857,2.0,8.571428571428571,0.09836065573770492,0.2857142857142857,0.005811373605322222,2.4489795918367343,0.000277700638711469,0.5833129173812249
468,4,3600.0,8,2,0.125,0.0,0.0022216051096917524,0.2222222222222222,2.6666666666666665,6.666666666666667,0.13114754098360656,0.2222222222222222,0.009952437026991424,1.4814814814814814,0.00027770063871146905,0.5624746886390113
468,5,3600.0,5,4,0.4,0.0,0.0013885031935573452,0.6666666666666666,1.0,10.0,0.08196721311475409,0.6666666666666666,0.0020796353373300227,6.666666666666666,0.0005554012774229381,0.5999910001349981
468,6,3600.0,6,2,0.16666666666666666,0.0,0.0016662038322688142,0.2857142857142857,2.0,8.571428571428571,0.09836065573770492,0.2857142857142857,0.005811373605322222,2.4489795918367343,0.000277700638711469,0.5833129173812249
468,7,3600.0,5,3,0.2,0.0,0.0013885031935573452,0.5,1.25,10.0,0.08196721311475409,0.5,0.002771463460194302,5.0,0.00027770063871146905,0.39999200015999686
468,8,3600.0,7,3,0.0,1.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.0,0.0
468,9,3600.0,7,3,0.0,1.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.0,0.0
468,10,3600.0,6,0,0.0,0.0,0.0016662038322688142,0.0,6.0,8.571428571428571,0.09836065573770492,0.0,1.6662038322688142,0.0,0.0,0.0
469,1,3600.0,7,1,0.0,1.0,0.0019439044709802832,0.125,3.5,7.5,0.11475409836065574,0.125,0.01542781326174828,0.9375,0.0,0.0
469,2,3600.0,8,4,0.0,1.0,0.0022216051096917524,0.4444444444444444,1.6,6.666666666666667,0.13114754098360656,0.4444444444444444,0.004987389869599844,2.962962962962963,0.0,0.0
469,3,3600.0,6,5,0.5,0.0,0.0016662038322688142,0.7142857142857143,1.0,8.571428571428571,0.09836065573770492,0.7142857142857143,0.002329424171336469,6.122448979591836,0.0008331019161344071,0.6999902001371981
469,4,3600.0,8,4,0.125,0.0,0.0022216051096917524,0.4444444444444444,1.6,6.666666666666667,0.13114754098360656,0.4444444444444444,0.004987389869599844,2.962962962962963,0.00027770063871146905,0.2812436720173796
469,5,3600.0,6,3,0.16666666666666666,0.0,0.0016662038322688142,0.42857142857142855,1.5,8.571428571428571,0.09836065573770492,0.42857142857142855,0.003878758505447855,3.6734693877551017,0.000277700638711469,0.38887981502653823
469,6,3600.0,6,0,0.0,0.0,0.0016662038322688142,0.0,6.0,8.571428571428571,0.09836065573770492,0.0,1.6662038322688142,0.0,0.0,0.0
469,7,3600.0,9,6,0.1111111111111111,0.0,0.002499305748403221,0.6,1.2857142857142858,6.0,0.14754098360655737,0.6,0.004158578616311516,3.5999999999999996,0.000277700638711469,0.1851820988168716
469,8,3600.0,9,4,0.0,1.0,0.002499305748403221,0.4,1.8,6.0,0.14754098360655737,0.4,0.006232682664347185,2.4000000000000004,0.0,0.0
469,9,3600.0,9,2,0.0,1.0,0.002499305748403221,0.2,3.0,6.0,0.14754098360655737,0.2,0.012434356957229956,1.2000000000000002,0.0,0.0
469,10,3600.0,6,2,0.16666666666666666,0.0,0.0016662038322688142,0.2857142857142857,2.0,8.571428571428571,0.09836065573770492,0.2857142857142857,0.005811373605322222,2.4489795918367343,0.000277700638711469,0.5833129173812249
470,1,3600.0,8,3,0.25,0.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.0005554012774229381,0.7499775006749798
470,2,3600.0,6,1,0.0,1.0,0.0016662038322688142,0.14285714285714285,3.0,8.571428571428571,0.09836065573770492,0.14285714285714285,0.011582350373268819,1.2244897959183672,0.0,0.0
